filename,ssim,psnr,status
EES0429216__X21__Y3F.jpg,0.714165,23.096575,ok
EES0429216__X24__Y06.jpg,0.854977,27.386760,ok
EES0429216__X24__Y09.jpg,0.847408,26.602213,ok
EES0429216__X24__Y15.jpg,0.678040,21.413115,ok
EES0429216__X24__Y30.jpg,0.691070,21.589949,ok
EES0429216__X24__Y3F.jpg,0.754577,22.928584,ok
EES0429216__X27__Y42.jpg,0.756337,21.812715,ok
EES0429216__X2A__Y06.jpg,0.888267,29.950708,ok
EES0429216__X2A__Y3C.jpg,0.698791,21.125133,ok
EES0429216__X2A__Y3F.jpg,0.740413,21.907597,ok
EES0429216__X2D__Y06.jpg,0.917750,29.993440,ok
EES0429216__X2D__Y3F.jpg,0.806599,24.540062,ok
EES0429216__X30__Y06.jpg,0.905058,29.020974,ok
EES0429216__X30__Y39.jpg,0.701925,21.568398,ok
EES0429216__X30__Y3C.jpg,0.684491,22.863890,ok
EES0429216__X30__Y3F.jpg,0.701903,23.510591,ok
EES0429216__X30__Y42.jpg,0.788097,23.981827,ok
EES0429216__X33__Y06.jpg,0.872893,27.242512,ok
EES0429216__X33__Y09.jpg,0.734429,22.382757,ok
EES0429216__X33__Y21.jpg,0.684151,21.594392,ok
EES0429216__X33__Y42.jpg,0.772115,23.817190,ok
EES0429216__X36__Y06.jpg,0.855840,24.898479,ok
EES0429216__X36__Y09.jpg,0.756365,22.361757,ok
EES0429216__X36__Y3C.jpg,0.706454,21.973948,ok
EES0429216__X36__Y3F.jpg,0.741139,22.371311,ok
EES0429216__X36__Y42.jpg,0.687180,21.465383,ok
EES0429216__X39__Y06.jpg,0.865957,29.139457,ok
EES0429216__X39__Y09.jpg,0.856402,26.249290,ok
EES0429216__X39__Y18.jpg,0.740083,23.470104,ok
EES0429216__X39__Y1B.jpg,0.678045,22.063724,ok
EES0429216__X39__Y3F.jpg,0.761830,21.890253,ok
EES0429216__X3C__Y09.jpg,0.917296,30.607126,ok
EES0429216__X3C__Y0C.jpg,0.824399,22.727503,ok
EES0429216__X3C__Y3F.jpg,0.827105,25.499328,ok
EES0429216__X3F__Y09.jpg,0.876861,26.847289,ok
EES0429216__X3F__Y0C.jpg,0.842018,25.470559,ok
EES0429216__X3F__Y15.jpg,0.718845,21.785059,ok
EES0429216__X3F__Y18.jpg,0.715466,21.742965,ok
EES0429216__X3F__Y3C.jpg,0.821184,24.539059,ok
EES0429216__X3F__Y3F.jpg,0.940257,33.294956,ok
EES0429216__X42__Y0C.jpg,0.871797,29.315898,ok
EES0429216__X42__Y0F.jpg,0.880111,26.923216,ok
EES0429216__X42__Y15.jpg,0.714928,23.409930,ok
EES0429216__X42__Y39.jpg,0.740198,23.125312,ok
EES0429216__X42__Y3C.jpg,0.878328,25.723315,ok
EES0429216__X45__Y12.jpg,0.901096,29.923596,ok
EES0429216__X45__Y15.jpg,0.719641,23.576343,ok
EES0429216__X45__Y36.jpg,0.837412,23.444811,ok
EES0429216__X45__Y39.jpg,0.872619,30.092275,ok
EES0429216__X48__Y12.jpg,0.912548,29.786901,ok
EES0429216__X48__Y15.jpg,0.872990,26.024225,ok
EES0429216__X48__Y36.jpg,0.938433,32.840613,ok
EES0429218__X09__Y1E.jpg,0.898834,27.067248,ok
EES0429218__X09__Y21.jpg,0.894733,22.859166,ok
EES0429218__X09__Y24.jpg,0.869298,24.195856,ok
EES0429218__X0C__Y30.jpg,0.874229,27.355243,ok
