filename,ssim,psnr,status
EES0429209__X27__Y06.jpg,0.857976,16.721487,ok
EES0429209__X2A__Y06.jpg,0.758049,13.981669,ok
EES0429209__X2D__Y06.jpg,0.783135,15.102427,ok
EES0429209__X30__Y06.jpg,0.807347,15.242721,ok
EES0429209__X33__Y3F.jpg,0.742634,14.009764,ok
EES0429209__X36__Y03.jpg,0.891071,18.177683,ok
EES0429209__X36__Y09.jpg,0.507398,10.652054,ok
EES0429209__X39__Y09.jpg,0.774777,14.070203,ok
EES0429209__X39__Y3C.jpg,0.749928,14.404798,ok
EES0429209__X42__Y12.jpg,0.682997,12.264866,ok
EES0429209__X45__Y15.jpg,0.858985,17.682551,ok
EES0429209__X45__Y30.jpg,0.689141,14.167581,ok
EES0429209__X45__Y45.jpg,0.849640,14.823557,ok
EES0429209__X48__Y18.jpg,0.896609,19.385673,ok
EES0429209__X48__Y1B.jpg,0.863403,16.679596,ok
EES0429209__X48__Y1E.jpg,0.920542,20.322950,ok
EES0429209__X48__Y21.jpg,0.737434,13.859833,ok
EES0429209__X48__Y24.jpg,0.523948,11.195118,ok
EES0429209__X48__Y27.jpg,0.692254,13.371485,ok
EES0429209__X48__Y2A.jpg,0.777123,17.643652,ok
EES0429210__X0F__Y1B.jpg,0.885432,18.923607,ok
EES0429210__X0F__Y2A.jpg,0.552832,10.981391,ok
EES0429210__X0F__Y2D.jpg,0.629369,11.954830,ok
EES0429210__X12__Y12.jpg,0.883734,18.763374,ok
EES0429210__X12__Y15.jpg,0.817045,17.049671,ok
EES0429210__X12__Y18.jpg,0.868661,17.794766,ok
EES0429210__X12__Y1B.jpg,0.606660,11.744723,ok
EES0429210__X12__Y1E.jpg,0.502883,10.835485,ok
EES0429210__X12__Y24.jpg,0.682455,13.324540,ok
EES0429210__X12__Y27.jpg,0.612140,11.986183,ok
EES0429210__X12__Y30.jpg,0.756715,13.897287,ok
EES0429210__X12__Y36.jpg,0.781651,14.916721,ok
