filename,ssim,psnr,status
EHG0494879__X06__Y36.jpg,0.963157,25.053157,ok
EHG0494879__X0C__Y0F.jpg,0.966082,24.511961,ok
EHG0494879__X0F__Y0C.jpg,0.937264,23.442800,ok
EHG0494879__X18__Y06.jpg,0.963322,24.767631,ok
EHG0494879__X18__Y09.jpg,0.949362,26.055965,ok
EHG0494879__X1B__Y06.jpg,0.958013,23.901708,ok
EHG0494879__X1E__Y06.jpg,0.939024,24.312590,ok
EHG0494879__X21__Y45.jpg,0.961852,26.178972,ok
EHG0494879__X24__Y45.jpg,0.953394,24.376015,ok
EHG0494879__X27__Y45.jpg,0.947499,23.926751,ok
EHG0494879__X42__Y1E.jpg,0.941992,24.199976,ok
EHG0494888__X03__Y12.jpg,0.932536,30.618216,ok
EHG0494888__X03__Y15.jpg,0.933188,28.422029,ok
EHG0494888__X06__Y15.jpg,0.917396,28.891907,ok
EHG0494888__X06__Y18.jpg,0.896534,23.516122,ok
EHG0494888__X0C__Y0F.jpg,0.811154,22.135882,ok
EHG0494888__X0F__Y0C.jpg,0.786527,22.195485,ok
EHG0494888__X0F__Y0F.jpg,0.848186,22.764063,ok
EHG0494888__X12__Y0C.jpg,0.861960,23.647917,ok
EHG0494888__X15__Y45.jpg,0.863181,24.871738,ok
EHG0494888__X18__Y09.jpg,0.884201,28.022151,ok
EHG0494888__X1B__Y09.jpg,0.923084,29.269876,ok
EHG0494888__X1E__Y09.jpg,0.847681,27.150959,ok
EHG0494888__X24__Y09.jpg,0.841922,22.772240,ok
EHG0494888__X27__Y09.jpg,0.884150,26.060464,ok
EHG0494888__X2D__Y45.jpg,0.871236,26.139133,ok
EHG0494888__X30__Y0C.jpg,0.911775,24.734745,ok
EHG0494888__X30__Y45.jpg,0.883928,27.174377,ok
EHG0494888__X36__Y42.jpg,0.925422,26.118548,ok
EHG0494888__X3F__Y18.jpg,0.942299,30.634469,ok
EHG0494888__X42__Y1E.jpg,0.937967,32.767126,ok
EHG0494888__X42__Y33.jpg,0.942011,32.503274,ok
EHG0494888__X45__Y39.jpg,0.922830,28.149653,ok
EHG0494892__X03__Y1E.jpg,0.901014,24.682067,ok
EHG0494892__X03__Y2D.jpg,0.941717,32.674139,ok
EHG0494892__X06__Y18.jpg,0.888407,29.904257,ok
EHG0494892__X06__Y1B.jpg,0.839637,25.140672,ok
EHG0494892__X06__Y1E.jpg,0.765403,21.874471,ok
EHG0494892__X06__Y2A.jpg,0.859143,23.697050,ok
EHG0494892__X06__Y2D.jpg,0.901678,29.876616,ok
EHG0494892__X09__Y12.jpg,0.924809,26.002404,ok
EHG0494892__X09__Y33.jpg,0.859209,25.149951,ok
EHG0494892__X09__Y36.jpg,0.915846,27.931513,ok
EHG0494892__X0C__Y0F.jpg,0.904692,24.531437,ok
EHG0494892__X0C__Y39.jpg,0.874782,25.138932,ok
EHG0494892__X0F__Y0C.jpg,0.849068,23.193465,ok
EHG0494892__X0F__Y39.jpg,0.824033,23.624655,ok
EHG0494892__X0F__Y3C.jpg,0.912646,28.923486,ok
EHG0494892__X12__Y3F.jpg,0.926555,29.472562,ok
EHG0494892__X15__Y3F.jpg,0.862345,24.322319,ok
EHG0494892__X18__Y06.jpg,0.932909,32.830751,ok
EHG0494892__X18__Y42.jpg,0.935997,32.031005,ok
EHG0494892__X1B__Y06.jpg,0.941315,35.032134,ok
EHG0494892__X1B__Y42.jpg,0.850194,23.778584,ok
EHG0494892__X1E__Y06.jpg,0.898991,28.652201,ok
EHG0494892__X1E__Y45.jpg,0.826671,25.650763,ok
EHG0494892__X21__Y06.jpg,0.886339,24.850935,ok
EHG0494892__X21__Y42.jpg,0.843874,24.018104,ok
EHG0494892__X21__Y45.jpg,0.876454,29.025666,ok
EHG0494892__X24__Y06.jpg,0.886414,26.822253,ok
EHG0494892__X24__Y45.jpg,0.908555,31.846177,ok
EHG0494892__X27__Y06.jpg,0.894496,29.489231,ok
EHG0494892__X27__Y45.jpg,0.801626,23.813989,ok
EHG0494892__X2A__Y06.jpg,0.884604,26.183756,ok
EHG0494892__X2A__Y45.jpg,0.929178,30.824757,ok
EHG0494892__X2D__Y06.jpg,0.942876,33.696397,ok
EHG0494892__X2D__Y42.jpg,0.820633,25.977156,ok
EHG0494892__X2D__Y45.jpg,0.947324,34.542845,ok
EHG0494892__X30__Y06.jpg,0.919174,33.282090,ok
EHG0494892__X30__Y09.jpg,0.856496,25.947677,ok
EHG0494892__X30__Y42.jpg,0.809308,23.005136,ok
EHG0494892__X33__Y09.jpg,0.862299,24.211767,ok
EHG0494892__X33__Y42.jpg,0.949835,30.631132,ok
EHG0494892__X36__Y09.jpg,0.916596,29.372182,ok
EHG0494892__X36__Y0C.jpg,0.862812,24.708514,ok
EHG0494892__X39__Y09.jpg,0.888696,24.905527,ok
EHG0494892__X39__Y0C.jpg,0.935587,29.358660,ok
EHG0494892__X39__Y0F.jpg,0.819121,22.459698,ok
EHG0494892__X3C__Y0F.jpg,0.871864,25.409617,ok
EHG0494892__X3C__Y3C.jpg,0.931783,27.175523,ok
